id,original_language,overview,poster_path,release_date,title,vote_average,genre_1,genre_2
338953,en,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",https://image.tmdb.org/t/p/original/jrgifaYeUtTnaH7NF5Drkgjg2MB.jpg,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,6.7,14,12
420818,en,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",https://image.tmdb.org/t/p/original/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,2019-07-12,The Lion King,7.1,12,18
8966,en,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",https://image.tmdb.org/t/p/original/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20,Twilight,6.3,14,18
121,en,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",https://image.tmdb.org/t/p/original/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,8.4,12,14
335984,en,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",https://image.tmdb.org/t/p/original/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,2017-10-04,Blade Runner 2049,7.6,878,18
557,en,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",https://image.tmdb.org/t/p/original/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,2002-05-01,Spider-Man,7.3,14,28
885683,en,"When three campers witness an alien mothership descending on their town and turning the population into ""Altered"" human beings, they team up with a reclusive stranger who offers to guide them to safety. As they're chased deep into the forest and one of them becomes infected, they realize there's nowhere to hide from the Altered horde that seems intent upon finding and assimilating them.",https://image.tmdb.org/t/p/original/1lBRq7KQornZMjbOPTatiFp3w8t.jpg,2021-10-19,White Sky,3.0,878,27
953233,pl,"When a heartbroken scientist moves back home to start over, her scheming brother hires a handsome stranger to convince her to sell their land.",https://image.tmdb.org/t/p/original/4JXsbuWTHWy9KieVRef5CmrzDN6.jpg,2022-04-13,The Taming of the Shrewd,5.4,10749,35
613504,en,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,https://image.tmdb.org/t/p/original/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,2020-09-02,After We Collided,7.2,10749,18
713704,en,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",https://image.tmdb.org/t/p/original/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-12,Evil Dead Rise,7.0,27,53
586352,ru,"For some reason, forever young and always immaculately dressed, Koschey has been unable to find a bride for three hundred years. He intimidated, and kidnapped, and turned various princesses into frogs, but these courtship did not help the prince of darkness. Meanwhile, the beautiful hero Varvara only does what she fights off in the arena from suitors who covet her dowry. However, having taken possession of the Koshcheev needle, Tsar Peas figure out how to get to Varvara. But he didn’t take into account one thing - although Koshchei’s death is enclosed in a needle, love can still come to life in his heart",https://image.tmdb.org/t/p/original/hnRv7O4I573CWgjk5IrCv8yr8dT.jpg,2022-06-09,How to Save the Immortal,6.9,16,35
1123093,en,"The winter holidays are turning out to be especially stressful for Greg Heffley this year. After accidentally damaging a snowplow while making a snowman with best friend Rowley Jefferson, Greg worries he won’t get the new video game console he so desperately wants for Christmas. To make matters worse, he gets snowed in with his family, including his grumpy older brother Rodrick and annoying younger brother Manny.",https://image.tmdb.org/t/p/original/9v50EMxMXZ0aT6vlaZDX2vITma4.jpg,2023-12-08,Diary of a Wimpy Kid Christmas: Cabin Fever,7.1,16,35
438695,en,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",https://image.tmdb.org/t/p/original/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,7.9,16,10751
14836,en,"A young girl discovers an idealized parallel universe behind a secret door in her new home, unaware that it contains a sinister secret.",https://image.tmdb.org/t/p/original/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,Coraline,7.9,16,10751
329996,en,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",https://image.tmdb.org/t/p/original/deTOAcMWuHTjOUPQphwcPFFfTQz.jpg,2019-03-27,Dumbo,6.6,10751,14
335787,en,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",https://image.tmdb.org/t/p/original/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,7.0,28,12
124905,en,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",https://image.tmdb.org/t/p/original/zokD6uxR2iWfYM3Y84yGJvnNTK7.jpg,2014-05-14,Godzilla,6.3,28,18
38757,en,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",https://image.tmdb.org/t/p/original/ym7Kst6a4uodryxqbGOxmewF235.jpg,2010-11-24,Tangled,7.6,16,10751
214756,en,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",https://image.tmdb.org/t/p/original/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,2015-06-25,Ted 2,6.3,35,14
11,en,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,https://image.tmdb.org/t/p/original/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,1977-05-25,Star Wars,8.2,12,28
830764,en,"In 1969, a young Jud Crandall has dreams of leaving his hometown of Ludlow, Maine behind, but soon discovers sinister secrets buried within and is forced to confront a dark family history that will forever keep him connected to Ludlow.",https://image.tmdb.org/t/p/original/yqnNLn24shYnZ6kqGpbwuB3NJ0D.jpg,2023-09-23,Pet Sematary: Bloodlines,6.1,27,
863,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",https://image.tmdb.org/t/p/original/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,1999-10-30,Toy Story 2,7.6,16,35
436969,en,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",https://image.tmdb.org/t/p/original/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,7.5,28,35
129,ja,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",https://image.tmdb.org/t/p/original/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,2001-07-20,Spirited Away,8.5,16,10751
315635,en,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",https://image.tmdb.org/t/p/original/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,2017-07-05,Spider-Man: Homecoming,7.3,28,12
370172,en,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",https://image.tmdb.org/t/p/original/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,2021-09-29,No Time to Die,7.4,28,12
324857,en,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",https://image.tmdb.org/t/p/original/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-06,Spider-Man: Into the Spider-Verse,8.4,28,12
829560,pl,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,https://image.tmdb.org/t/p/original/6FsGeIp7heHm5eh4tIxTzHIRxmt.jpg,2022-08-19,The Next 365 Days,6.5,10749,18
585511,en,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",https://image.tmdb.org/t/p/original/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,2022-08-05,Luck,7.8,16,12
840430,en,"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.",https://image.tmdb.org/t/p/original/VHSzNBTwxV8vh7wylo7O9CLdac.jpg,2023-10-27,The Holdovers,7.6,35,18
1156255,en,"As Israel is rocked by a series of terrorist bombings, a US senator's daughter is killed in one bloody explosion. Now, ex-Mossad agent Etan must lead an elite, covert team of agents and mercenaries to find the man responsible—the elusive “Engineer.” Can they find and destroy the madman before more innocent lives are lost?",https://image.tmdb.org/t/p/original/t2WBlN3YCzieAezM3n3Oh20Ue2s.jpg,2023-08-18,The Engineer,6.6,28,53
354912,en,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",https://image.tmdb.org/t/p/original/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,2017-10-27,Coco,8.2,10751,16
49013,en,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,https://image.tmdb.org/t/p/original/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,2011-06-11,Cars 2,6.1,16,10751
1032948,en,"Unveiled through a made-for-TV documentary, five chilling tales of found footage horror emerge to take viewers on a gore-filled journey through the grim underbelly of the forgotten 1980s.",https://image.tmdb.org/t/p/original/yIPSlVaTYuxhbsmSsGBDCZkiN3P.jpg,2023-09-22,V/H/S/85,6.5,27,53
337404,en,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",https://image.tmdb.org/t/p/original/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021-05-26,Cruella,8.0,35,80
852436,fr,"Alone in the mountains of Switzerland, Anne discovers that her isolated chalet is on surveillance and has been bugged. Caught up by her former life as an intelligence secret agent and an affair with her handler, Anne can only count on herself to get out alive.",https://image.tmdb.org/t/p/original/lNqSlpZAti3qdcxnquek7cNd3uF.jpg,2023-03-08,Let Her Kill You,6.4,53,9648
635302,ja,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",https://image.tmdb.org/t/p/original/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,2020-10-16,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.3,28,16
168259,en,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,https://image.tmdb.org/t/p/original/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,2015-04-01,Furious 7,7.2,28,53
260514,en,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",https://image.tmdb.org/t/p/original/jJ8TnHvWHaVadW5JJjGYsM07j9i.jpg,2017-06-15,Cars 3,6.9,16,12
2062,en,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",https://image.tmdb.org/t/p/original/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,2007-06-28,Ratatouille,7.8,16,35
206647,en,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",https://image.tmdb.org/t/p/original/672kUEMtTHcaVYSVY4eiHEliHFa.jpg,2015-10-26,Spectre,6.5,28,12
453,en,"In a decades-spanning biopic, brilliant mathematician John Forbes Nash Jr. makes history in his field as schizophrenia sets in.",https://image.tmdb.org/t/p/original/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,2001-12-14,A Beautiful Mind,7.9,18,10749
675445,en,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,https://image.tmdb.org/t/p/original/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,2021-08-09,PAW Patrol: The Movie,7.4,16,10751
804755,en,"Rumors of demonic possession at a religious convent prompts a church investigation into the strange goings-on among its nuns. A disaffected priest and his neophyte are confronted with temptation, bloodshed and a crisis of faith.",https://image.tmdb.org/t/p/original/jDskIhzLfZc8SB4ybkcWOgmI98M.jpg,2021-12-10,Agnes,4.1,27,18
912908,en,"When Reggie is abandoned on the mean city streets by his lowlife owner, Doug, Reggie is certain that his beloved owner would never leave him on purpose. But once Reggie falls in with Bug, a fast-talking, foul-mouthed stray who loves his freedom and believes that owners are for suckers, Reggie finally realizes he was in a toxic relationship and begins to see Doug for the heartless sleazeball that he is.",https://image.tmdb.org/t/p/original/muDaKftykz9Nj1mhRheMdbuNI9Z.jpg,2023-08-17,Strays,7.5,35,12
536554,en,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",https://image.tmdb.org/t/p/original/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,2022-12-28,M3GAN,7.2,878,27
274479,en,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,https://image.tmdb.org/t/p/original/efrC7h3kR66n5FFNaaokdPqEacZ.jpg,2015-12-24,Joy,6.5,18,35
383498,en,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,https://image.tmdb.org/t/p/original/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,2018-05-10,Deadpool 2,7.5,28,35
285,en,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",https://image.tmdb.org/t/p/original/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,2007-05-19,Pirates of the Caribbean: At World's End,7.2,12,14
81774,fr,"It's 1914. Sixteen-year-old Roger returns home to spend his summer vacation. His initial efforts are unsuccessful, but World War I breaks out and men are seen marching off to battle. Roger goes overboard when he is presented with several amorous opportunities.",https://image.tmdb.org/t/p/original/xvtRgQIRegLjsjaIkKQbh0hk3Qy.jpg,1986-11-04,Exploits of a Young Don Juan,5.6,35,18
1007427,en,"Mother Holly McCord is driven to extremes to save the life of her young son. Even if it means hauling black market drugs in her souped-up truck, with the Feds in hot pursuit. With two bounties on her head and her son’s life on the line, Holly climbs behind the wheel of “Night Train,” ready to outrun, out gun, and outlast them all.",https://image.tmdb.org/t/p/original/gRWWO0dqCRG6K8ZtRNVf8xrb1Ng.jpg,2023-01-13,Night Train,6.4,28,53
293660,en,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",https://image.tmdb.org/t/p/original/fSRb7vyIP8rQpL0I47P3qUsEKX3.jpg,2016-02-09,Deadpool,7.6,28,12
423108,en,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",https://image.tmdb.org/t/p/original/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,2021-05-25,The Conjuring: The Devil Made Me Do It,7.5,27,9648
1053592,es,"After being implicated in a terrorist attack, Santi, a taxi driver, is taken hostage by one of the perpetrators.",https://image.tmdb.org/t/p/original/n15gfcgwV0LVPSobrayZcFHcwN6.jpg,2023-09-15,All the Names of God,7.0,18,28
9479,en,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",https://image.tmdb.org/t/p/original/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,7.8,14,16
800158,en,"After a fateful near-miss, an assassin battles his employers, and himself, on an international manhunt he insists isn't personal.",https://image.tmdb.org/t/p/original/ipkcgvN7h3yZnbYowthloHLKsf4.jpg,2023-10-25,The Killer,6.6,80,53
4977,ja,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it: Paprika.",https://image.tmdb.org/t/p/original/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,2006-10-21,Paprika,7.8,16,9648
166428,en,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",https://image.tmdb.org/t/p/original/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,2019-01-03,How to Train Your Dragon: The Hidden World,7.8,16,10751
429617,en,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",https://image.tmdb.org/t/p/original/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,2019-06-28,Spider-Man: Far From Home,7.4,28,12
10192,en,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",https://image.tmdb.org/t/p/original/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,2010-05-16,Shrek Forever After,6.4,35,12
9552,en,"Twelve year old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest struggling with his own faith.",https://image.tmdb.org/t/p/original/4ucLGcXVVSVnsfkGtbLY4XAius8.jpg,1973-12-26,The Exorcist,7.7,27,
7443,en,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",https://image.tmdb.org/t/p/original/zszChc7quMGvFwzgKQnxd0QTcnc.jpg,2000-06-23,Chicken Run,6.8,16,35
58,en,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,https://image.tmdb.org/t/p/original/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg,2006-07-06,Pirates of the Caribbean: Dead Man's Chest,7.3,12,14
492008,ko,"After being blinded in a coup against the king, Joseon's greatest swordsman goes into hiding, far removed from his city's anguish. But when traffickers kidnap his daughter, he has no choice but to unsheathe his sword once more.",https://image.tmdb.org/t/p/original/r08U3dwiOeStXcjYmfnRyumgKyq.jpg,2020-09-23,The Swordsman,7.5,28,18
663712,en,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",https://image.tmdb.org/t/p/original/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,2022-10-06,Terrifier 2,6.8,27,53
228150,en,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",https://image.tmdb.org/t/p/original/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,2014-10-15,Fury,7.5,10752,18
646385,en,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",https://image.tmdb.org/t/p/original/971Kqs1q4nuSc9arn1QAuKYbfxy.jpg,2022-01-12,Scream,6.7,27,9648
254128,en,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",https://image.tmdb.org/t/p/original/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,2015-05-27,San Andreas,6.2,28,18
1726,en,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",https://image.tmdb.org/t/p/original/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,2008-04-30,Iron Man,7.6,28,878
864101,ru,"Near future. Lera Arabova is a 15-year-old girl who lives with her family in Vladivostok. Lera's father has been working at the orbiting space station ""Mira"" for many years and has long lost contact with his daughter, turning only into a voice on the phone. After a meteor shower hits the city, Lera has only one chance to save her loved ones and the city from a new disaster. Her father helps her in this - through satellite surveillance systems and the telephone, he uses every opportunity to send a message to his daughter, watching from above from the station her every step.",https://image.tmdb.org/t/p/original/mv2DFhsaLeNgFzNe2G5CJhzbrkt.jpg,2022-12-22,Mira,7.6,878,18
709716,th,"When a mysterious monster rises from the Mekong River and attacked Bueng Kan, cuts off people from the outside world. Officials and people in the area, including Chinese scientists who accidentally came to conduct research in Thailand, all forces must be mobilized to catch this crazy monster before it's too late.",https://image.tmdb.org/t/p/original/t0K4yiqZ6so3spK6DG82LsXZh6c.jpg,2022-08-18,The Lake,5.9,27,878
1034587,te,"Siddharth, a youngman who runs a family business is astonished to find his doppelgängers Manjunath and Michael on getdopple.com. After meeting up in Goa, they come down to Hyderabad to help Siddarth win over Ishika, a girl looking for superman to be her husband. But things take a drastic turn when NIA swings into action to nab Michael, aka Bipin Roy.",https://image.tmdb.org/t/p/original/vVBOUGpDRQTq2m8uRTmiqJaYphS.jpg,2023-02-10,Amigos,4.8,28,53
508,en,Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,https://image.tmdb.org/t/p/original/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,2003-09-07,Love Actually,7.1,35,10749
985939,en,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",https://image.tmdb.org/t/p/original/v28T5F1IygM8vXWZIycfNEm3xcL.jpg,2022-08-11,Fall,7.2,53,
48650,es,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",https://image.tmdb.org/t/p/original/gx2ENSap1D4nbjcz7cLLAs4S3fy.jpg,2010-05-07,Room in Rome,6.4,18,10749
508943,en,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,https://image.tmdb.org/t/p/original/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,2021-06-17,Luca,7.9,16,35
49051,en,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",https://image.tmdb.org/t/p/original/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,2012-12-12,The Hobbit: An Unexpected Journey,7.3,12,14
734253,hi,"7000 years ago, Ayodhya's Prince Raghava and Prince Sesh along with the Mighty Vanar Warriors travels to the island of Lanka with an aim to rescue Raghava's wife Janaki, who has been abducted by Lankesh, the king of Lanka.",https://image.tmdb.org/t/p/original/1H2xEZOixs0z0JKwyjANZiKNNVJ.jpg,2023-06-16,Adipurush,5.3,28,12
751562,en,"The Super Monsters celebrate Día de los Muertos in Vida’s hometown with her magical family, some new monster friends and a spook-tacular parade!",https://image.tmdb.org/t/p/original/lPjZGbGtWlwRb8Fvujz7yYCuVw1.jpg,2020-09-10,Super Monsters: Dia de los Monsters,7.7,16,10751
960705,en,"When a resentful brother organizes a prank kidnapping, he unwittingly hires career criminals who have plans of their own.",https://image.tmdb.org/t/p/original/oGv1X9Wwyuz814qJaQeEuWDyIDI.jpg,2022-07-08,Take the Night,6.7,18,80
